,tweets,timestamp
19,"ن لیگ حکومت کے اٹارنی جنرل اشتر اوصاف نے سپریم کورٹ سے کہا کہ پی ٹی آئی جو جگہ مانگ رہی ہے، وہاں چند ہزار لوگ آسکتے ہیں، لیکن آ تو لاکھوں لوگ رہے ہیں 😂
آپ کا منسٹر تو کہہ رہا ہے صرف ڈھائی سو لوگ آرہے ہیں، جسٹس مظاہر علی اکبر نقوی 😂😂
#SupremeCourt #حقیقی_آزادی_مارچ",Wed May 25 19:27:27 +0000 2022
20,ن لیگ حکومت کے اٹارنی جنرل اشتر اوصاف نے سپریم کورٹ سے کہا کہ پی ٹی آئی جو جگہ مانگ رہی ہے، وہاں چند ہزار لوگ آسکتے ہیں، لیکن آ تو لاکھوں لوگ رہے ہیں۔ آپ کا منسٹر تو کہہ رہا ہے صرف ڈھائی سو لوگ آرہے ہیں، جسٹس مظاہر علی اکبر نقوی,Wed May 25 19:27:27 +0000 2022
21,"رانا ثناء اللہ کا ایک ہی ٹاسک ہے،
تصادم،انارکی اورانتشار کا وہ ماحول بنانا کہ خدانخواستہ لاشیں گریں اورفوج کو براہ راست مداخلت کرناپڑے،
اس کا سب سےبڑا فائدہ شریف خاندان کوہی ہوگا
ن لیگ اس وقت حکومت میں رہنےیاالیکشن میں جانےپر مارشل لاء کو ترجیح دے گی
#حقیقی_آزادی_مارچ",Wed May 25 19:27:27 +0000 2022
22,"حکومت کتنی بیوقوف ہے جو شہریوں پر سپریم کورٹ کے حکم کی خلاف ورزی کرتے ہوئے شیلنگ اور لاٹھی چارج میں مصروف ہے، پولیس کتنی دیر تک یہ سب کرسکتی ہے ؟؟ عوام کا جوش و خروش تو مسلسل بڑھ رہا ہے، ڈی چوک پر عوام کے سمندر کو آپ نہیں ہٹا سکتے، گھر جانا ٹھہر گیا ہے اب !!
 #حقیقی_آزادی_مارچ",Wed May 25 19:27:27 +0000 2022
23,"SC کیجانب سے آزادی مارچ کر راستہ دینے عمران کو گرفتار نہ کرنے پرحکومت ناراض ""PTI کے جھنڈے ٹوپیاں دیکر مسلم لیگ ن کے گلو بٹوں اور JUI کے ملا بٹوں"" نے پولیس پر حملہ کرایا مار پیٹ کر کے ثبوت کے طور پر ویڈیوز بنائی تاکہ سارا الزام سپریم کورٹ پر ڈالا جائے SC نے انکو چھوٹ دیکر غلطی کی",Wed May 25 19:27:27 +0000 2022
24,"اسلام آباد ڈی چوک کلثوم ہسپتال سے لے کر ڈی چوک تک لوگوں سے کھچا کھچ بھر چکا ہے ابھی خان صاحب کا قافلہ اور باقی سارے قافلے آنے باقی ہیں اسلام آباد اور راولپنڈی نکل آیا ہے ماشاءاللہ انقلاب دیکھنا ہے تو ڈی چوک پہنچو تمہیں انقلاب کا مطلب سمجھ آ جائے گا
#حقیقی_آزادی_مارچ https://t.co/aupFwRL3SS",Wed May 25 19:27:27 +0000 2022
25,RT @ImranARaja1: جب آئے گا بزدار ، آ گیا ۔۔ اچانک D Chowk میں نمودار ۔۔۔ یہ تو بیٹ مین پلس نکلے ۔۔,Wed May 25 19:27:27 +0000 2022
26,چوروں کے ٹولے کو IMF سے امداد نہیں ملی اب یہ لوگ  بھاگ جائیں گے۔ ان پیسوں کو لوٹنے کے لئے ان چوروں نے پاکستانیوں پر ظلم و ستم کا بازار گرم رکھا۔ #آزادی_مارچ  #MaryamNawaz  #MaryamAurangzeb  #ImranRiazKhan #ImranKhanLongMarch,Wed May 25 19:27:27 +0000 2022
27,"اپنی نگرانی میں اپنے ملک کے بچوں کو غنڈوں سے پٹوانا ہے
مگر
ان بےغیرتوں نے دشمن کے بچوں کر پڑھانا ہے
کیونکہ
اصل میں وہ ان کے اپنے ہی ہیں۔ یہ دشمن ہیں جنہیں شعور آ گیا تو ان کی عیاشیاں خطرے میں ہیں۔ https://t.co/2Sms2kE9Gf",Wed May 25 19:27:27 +0000 2022
28,"اپنی نگرانی میں اپنے ملک کے بچوں کو غنڈوں سے پٹوانا ہے
مگر
ان بےغیرتوں نے دشمن کے بچوں کر پڑھانا ہے
کیونکہ
اصل میں وہ ان کے اپنے ہی ہیں۔ یہ دشمن ہیں جنہیں شعور آ گیا تو ان کی عیاشیاں خطرے میں ہیں۔ https://t.co/2Sms2kE9Gf",Wed May 25 19:27:27 +0000 2022
29,تعلقہ کوٹڈیجی سٹی کوٹ بنگلو ولیج قاسم آباد کے معزز شخصیت یاور حسین خاصخیلی نے اپنی برادری سمیت جی ڈی اے کو الوداع کہہ کر پاکستان پیپلز پارٹی کی مرکزی رہنما و رکن قومی اسمبلی ڈاکٹر @ShahNafisa کی موجودگی میں جیلانی ھائوس خیرپور میں پاکستان پیپلز پارٹی میں شمولیت اختیار کرلی۔🇱🇾 https://t.co/FeYBeholTU,Wed May 25 19:27:27 +0000 2022
30,"اپنی نگرانی میں اپنے ملک کے بچوں کو غنڈوں سے پٹوانا ہے
مگر
ان بےغیرتوں نے دشمن کے بچوں کر پڑھانا ہے
کیونکہ
اصل میں وہ ان کے اپنے ہی ہیں۔ یہ دشمن ہیں جنہیں شعور آ گیا تو ان کی عیاشیاں خطرے میں ہیں۔ https://t.co/2Sms2kE9Gf",Wed May 25 19:27:27 +0000 2022
31,"ڈی چوک کے آخری کینٹینر کے پاس تھے. وہاں دو شیل آ کر گرے. وہ آنسو گیس کے شیل نہیں تھے یار. پانچ  سیکنڈ کے اندر اندر سب وہاں بلینک ہو گئے تھے. وی ور ٹوٹلی بلائنڈڈ. ورسٹ ایسکپیرینس ایور. بٹ الحمداللہ وی آل آر سیف
#حقیقی_آزادی_مارچ
#امپورٹڈ_حکومت_نامنظور",Wed May 25 19:27:27 +0000 2022
32,RT @RealWaqarMaliks: میرے خیال میں ن لیگ کے پاس الیکشن کروانے کے علاوہ کوئی رستہ نہیں یہ پہلے برے پھنسے ہوئے تھے اب جکڑے جاچکے ہیں۔ #حقیقی_…,Wed May 25 19:27:27 +0000 2022
33,"اپنی نگرانی میں اپنے ملک کے بچوں کو غنڈوں سے پٹوانا ہے
مگر
ان بےغیرتوں نے دشمن کے بچوں کر پڑھانا ہے
کیونکہ
اصل میں وہ ان کے اپنے ہی ہیں۔ یہ دشمن ہیں جنہیں شعور آ گیا تو ان کی عیاشیاں خطرے میں ہیں۔ https://t.co/2Sms2kE9Gf",Wed May 25 19:27:28 +0000 2022
34,اللہ آپ کا حامی اور ناصر ہو 🤲🏻 فتبارک اللہ احسن الخالقین ♥️ نصر من اللہ و فتح قریب ♥️🇵🇰♥️🤲🏻 @ImranKhanPTI @ImranRiazFan,Wed May 25 19:27:28 +0000 2022
35,RT @omar_journalist: یہ بھی کسی کو نظر آ رہا یا گھاس کو لگاٸی آگ ڈھونڈ رہےہیں سب۔ https://t.co/OAFdU89Qso,Wed May 25 19:27:28 +0000 2022
36,"RT @_Sumaira_afzal_: تیرا باپ آ گیا
💪👊
رانے https://t.co/810fGIiA6a",Wed May 25 19:27:28 +0000 2022
37,"اپنی نگرانی میں اپنے ملک کے بچوں کو غنڈوں سے پٹوانا ہے
مگر
ان بےغیرتوں نے دشمن کے بچوں کر پڑھانا ہے
کیونکہ
اصل میں وہ ان کے اپنے ہی ہیں۔ یہ دشمن ہیں جنہیں شعور آ گیا تو ان کی عیاشیاں خطرے میں ہیں۔ https://t.co/2Sms2kE9Gf",Wed May 25 19:27:28 +0000 2022
38,RT @ImranWahid144: لوگوں کو سمجھ آ جانی چاہیے  ، ثاقب نثار عمران خان کو کیوں زمان پارک والے گھر میں ملا تھا,Wed May 25 19:27:28 +0000 2022
39,"RT @AnwarLodhi: کوئی قانون نظر نہیں آ رہا 
ملک اس وقت کون چلا رہا ہے؟",Wed May 25 19:27:28 +0000 2022
40,"@OfficialDGISPR آج نیوٹرل کھل کر شریفوں کی حمایت میں ا گئے اپنی ہی عوام پر شیلنگ کرتے تمہارے ہاتھ نہیں ٹوٹ گئے؟ ہمیں ٹیکس پر پل رہے ہو اور ہمیں ہی مار رہے ہو
شرم کرو
#امپورٹڈ__حکومت__نامنظور 
#حقیقی_آزادی_مارچ https://t.co/BmCDO40qbF",Wed May 25 19:27:28 +0000 2022
41,"ن لیگ کا پلان ہے کہ کسی سرکاری بلڈنگ میں توڑ پھوڑ کی جائے یا پھر آگ لگائی جائے.
ہر واقعے پر نظر رکھیں اور کیمرے آن رکھیں.
#حقیقی_آزادی_مارچ",Wed May 25 19:27:28 +0000 2022
42,"شہریوں کی جان و مال کی ذمہ داری 
اورعوام کوبلوائیوں سے بچاناریاست کی ذمہ داری ہےاوروہ اپنی ذمہ داری ہی
 پوری کر رہی ہے۔ سپریم کورٹ کی جو کالی بھیڑیں درپردہ بلوائیں کےساتھ ملی ہوئی ہیں انکاحکم مان کرکیاعوام کو شرپسندوں کےرحم و کرم پر چھوڑ دیا جائے؟امید ہے اب جواب  تسلی بخش ہوگا۔",Wed May 25 19:27:28 +0000 2022
43,"00/82/43 03:02:30 م
 
⁩؟?⁩

⁦سےفے ⁩فؤغا⁩ فؤقا ⁦كلؤسےت⁩ ⁩ https://t.co/MTSau0A8O8",Wed May 25 19:27:29 +0000 2022
44,سب نے ملکر ن لیگ کی منجھی ٹھکوائی ہے عوام کے لئے بہت اچھا ہے ان سب چوروں سے جان چھوٹ جائے گی,Wed May 25 19:27:29 +0000 2022
45,"46/25/43 01:08:30 م
 
⁩؟?⁩

⁦سےفے ⁩فؤغا⁩ فؤقا ⁦كلؤسےت⁩ ⁩",Wed May 25 19:27:29 +0000 2022
46,RT @FarooquiJameel: پہلے سب کو سمجھا رہے تھے کہ اسمبلیاں تحلیل کرو ٫ اب وقت گزر چکا ٫ اب خان آ ریا ہے ٫ اب آپ ”روئیں ٫ چیخیں پٹیں“ - مارچ ک…,Wed May 25 19:27:29 +0000 2022
47,"عوام اور افواج نے یہیں رہنا ھے۔ آج میڈیا پر عوام کا جو  موڈ دیکھا خوف آ رھا ھے۔ اللہ ہمارے ملک کو سلامت رکھے اور ہر سازش سے محفوظ رکھے۔ آمین۔ 
پاکستان زندہ باد 
افواج پاکستان زندہ باد 
@OfficialDGISPR",Wed May 25 19:27:29 +0000 2022
48,RT @omar_journalist: یہ بھی کسی کو نظر آ رہا یا گھاس کو لگاٸی آگ ڈھونڈ رہےہیں سب۔ https://t.co/OAFdU89Qso,Wed May 25 19:27:29 +0000 2022
49,"#حقیقی_آزادی_مارچ 
1947 میں علاقائی آزادی حاصل کرنے والے عظیم پاکستان کو واقعی حقیقی آزادی کی اسوقت ضرورت ہے ایسی آزادی جس میں وہ فرقہ واریت لسانیت جاگیردارانہ و سرمایہ دارانہ نظام سے آزاد ہوں جہاں قانون کی حکمرانی ہو اور کرپشن و جرائم پر عہدہ و دولت دیکھے بغیر سزا دی جائے.",Wed May 25 19:27:29 +0000 2022
50,"مسلم لیگ ن خاص کر رانا ثناءاللہ کو مشورہ ہے اگر پی ٹی آئی عمران خان کا دھرنا احتجاج ختم کرنا چاہتے ہیں تو۔
صرف
مجمع میں سے جئے الطاف حسین جئے مہاجر کا نعرہ لگوا دیجئے،
پھر
دیکھیں رینجرز ایف سی و آرمی اہلکاروں کا جوش و جذبہ کس طرح چند منٹوں میں ہزاروں کا مجمع صاف کر دیں گے۔",Wed May 25 19:27:29 +0000 2022
51,"کل رات حکومت کی جانب سے رہنما پاکستان تحریک انصاف سمیرا رضا کے گھر پولیس کا چھاپہ چادر اور چار دیواری کا تقدس پامال کیا گیا۔ جو کھیل شروع کیا گیا اس کا عوام میں سخت ردعمل سامنے آ رہا ہے. پاکستان بھر کی سڑکیں حقیقی آزادی کا مطالبہ کرنے والوں سے بھری ہوں گی
#حقیقی_آزادی_مارچ https://t.co/raebHrLsTd",Wed May 25 19:27:29 +0000 2022
